city,locality,bhk,bathrooms,area_sqft,price_inr
Mumbai,Mulund (East),2,,980.031851,16000000.0
Surat,Ram Nagar,1,,510.0801555,2100000.0
Lalitpur,Andheri (West),2,,628.1578588,23000000.0
Noida,Sector-110 Noida,3,,2278.877653,16000000.0
Kochi,Kakkanad,3,,1760.28993,6800000.0
Noida,Sector-37 Noida,3,,1682.894579,14000000.0
Mumbai,Wadala East,4,,1979.232402,69000000.0
Ghaziabad,Crossing Republik,2,,1100.110011,3000000.0
Faridabad,Sector 84 Faridabad,4,,1306.017926,5100000.0
Chandigarh,Zirakpur,2,,1099.935107,3390000.0
Mohali,Sector-85 Mohali,3,,1349.7927550000002,7490000.000000001
Lucknow,Paper mill colony,2,,1050.144395,4000000.0
Kota,Shakti Nagar,2,,995.0248756,4000000.0
Pune,Moshi,1,,673.7588652000001,3040000.0
Coimbatore,GN Mills,2,,1253.918495,4000000.0
Bhavnagar,"Jalaram Society ,Talaja Road",2,,1000.0,2250000.0
Surat,Dindoli,1,,664.0454347,1520000.0
Mumbai,Gandhar Nagar,1,,710.0770509,4700000.0
Mumbai,Powai,4,,1772.996364,59000000.0
Bangalore,Narayanapura,2,,1020.130577,7500000.0
Noida,Sector-21 Noida,3,,1350.08438,7200000.0
Bangalore,8th Phase JP Nagar,2,,1042.160114,6600000.0
Bangalore,Jayanagar,2,,1193.317422,12000000.0
Lalitpur,Chembur (East),3,,1250.0,28000000.0
Lalitpur,Sector 19 Ulwe,1,,650.0377929,4300000.0
Nagpur,Ramdas Peth,3,,1800.0179999999998,20000000.0
Gwalior,Govindpuri,2,,872.0184662999999,3400000.0
Jaipur,Niwaru Road,3,,1400.1680199999998,5000000.0
Bangalore,Gottigere,2,,1330.008313,8000000.0
Bangalore,Bommanahalli,3,,1455.133387,9000000.0
Bangalore,Bandappa Garden,2,,1215.180408,6500000.0
Chennai,Porur,2,,1106.139002,7909999.999999999
Pune,Wanwadi,4,,1050.019091,22000000.0
Maharashtra,Vijay Park,1,,575.0130684999999,5500000.0
Jamshedpur,Dimna,3,,1890.410959,6900000.0
Mumbai,Goregaon (West),2,,618.1818182,17000000.0
Lalitpur,Kandivali (East),1,,515.0062156,8700000.0
Mumbai,Virar,1,,650.0541712,4200000.0
Chennai,Guduvancheri,2,,951.0869565,4200000.0
Jamshedpur,Jawaharnagar.madhav Baag Colony,6,,3840.0,12000000.0
Noida,Sector-137 Noida,2,,1194.852941,5200000.0
Secunderabad,Dammaiguda,2,,1100.244499,3600000.0
Bangalore,Vidyaranyapura,2,,1270.065267,7200000.0
Kolkata,Uniworld City,2,,956.1490274,5800000.0
Indore,Khatiwala Tank,3,,1500.150015,5000000.0
Mumbai,Kanjur Marg (East),2,,996.7032125,13000000.0
Mumbai,Asha Nagar,4,,1732.366979,49000000.0
Palakkad,Ramanathapuram,3,,1800.055386,6500000.0
Bangalore,Bannerghatta Road,2,,1208.244492,5100000.0
Coimbatore,Peelamedu,3,,1570.755391,11000000.0
Bangalore,Whitefield,2,,1380.5220880000002,11000000.0
Lalitpur,Sector-13 Khanda Colony,1,,1200.087279,5500000.0
Kolkata,Bandhaghat,2,,842.1052632000001,4000000.0
Gurgaon,Sector-79 Gurgaon,3,,2227.1714920000004,13000000.0
Raigad,Alibaug,1,,560.0194789,2300000.0
Lalitpur,Sector-1 Kharghar,3,,1556.824079,18000000.0
Chennai,Potheri,2,,1208.155047,4800000.0
Pune,NIBM,2,,1096.972356,5000000.0
Lalitpur,Chandivali,2,,994.0357853,17000000.0
Kolkata,Airport,3,,1311.111111,4720000.0
Bangalore,Horamavu,2,,1119.128258,7600000.0
Jaipur,Shivdaspura,2,,1200.300075,3200000.0
Lalitpur,Kharghar,2,,1150.0,9200000.0
Bangalore,Ardendale,4,,2062.210002,12000000.0
Ghaziabad,Crossing Republik,2,,1275.103602,4000000.0
Vijayawada,Patamata,3,,1700.0,8500000.0
Jaipur,Murlipura,2,,1000.0,2600000.0
Mangalore,Jeppinamogaru,1,,600.0,1980000.0
Maharashtra,Jogeshwari (East),3,,1338.752092,28000000.0
Maharashtra,Sector-8 Ulwe,1,,655.0218341,4200000.0
Ghaziabad,Indirapuram,3,,1560.20558,8500000.0
Pune,Bavdhan,3,,789.7426368,8500000.0
Bangalore,Kadugodi,3,,1713.395639,11000000.0
Kolkata,Diamond Park,2,,900.1465355,4300000.0
Bangalore,Kadugodi,3,,1486.761711,7300000.0
Bangalore,Singasandra,2,,1400.289715,5800000.0
Lalitpur,Badlapur (East),1,,695.0013365,2600000.0
Bangalore,Thanisandra,1,,760.0621869,4400000.0
Kolkata,Kestopur,3,,2200.0,8800000.0
Bhavnagar,Vaghawadi Road,2,,650.0541712,1800000.0
Lucknow,Gomti Nagar Extension,1,,800.0,2600000.0
Bhubaneswar,Kalinganagar,3,,1470.265526,6700000.0
Mumbai,Majiwada,2,,1126.797905,17000000.0
Lalitpur,Kharghar,3,,1540.832049,12000000.0
Kolkata,Maheshtala,3,,1377.410468,4500000.0
Ghaziabad,Raj Nagar Extension,3,,1448.77544,4200000.0
Bangalore,Siddapura,4,,4457.225018,31000000.0
Faridabad,Sector 80 Faridabad,3,,1550.387597,5400000.0
Ghaziabad,Raj Nagar Extension,2,,1020.119014,3600000.0
Gurgaon,Sector-67 Gurgaon,3,,2409.961173,18000000.0
Chandigarh,Zirakpur,2,,1120.162933,4400000.0
Noida,Sector-168 Noida,3,,1553.022155,7220000.0
Guwahati,Kahilipara,2,,977.8325123,3970000.0000000005
Maharashtra,Mulund (East),2,,750.0144234,13000000.0
Kolkata,Rajarhat,3,,1197.996079,5500000.0
Maharashtra,Sector 40 Seawoods,2,,1250.0,16000000.0
Bangalore,Whitefield,2,,1006.19195,5200000.0
Lalitpur,Pokhran-2,1,,700.0443066,7900000.0
Chandigarh,Zirakpur,3,,1827.136956,5750000.0
Palghar,Tembhode,1,,458.0975478,1700000.0
Bangalore,VGP Layout,2,,1192.937808,7500000.0
Bangalore,Kasavanhalli,3,,1417.992752,9000000.0
Chennai,Santhosapuram,3,,1260.0,6930000.0
Palghar,Nandore,1,,525.0154416,1700000.0
Mumbai,Kandivali (East),2,,990.0474181,19000000.0
Lalitpur,Dronagiri,1,,695.005657,4300000.0
Bangalore,Thanisandra,3,,1952.410006,16000000.0
Pune,Dhayari,2,,790.0142202999999,5000000.0
Ghaziabad,Vaibhav Khand,3,,1770.224819,10000000.0
Mumbai,Sector-35G Kharghar,3,,1460.138226,15000000.0
Maharashtra,Dombivli (East),1,,407.9545455,3590000.0
Mumbai,Sector-1 New Panvel,2,,1100.110011,10000000.0
Bangalore,Thanisandra,2,,1060.220526,5000000.0
Bangalore,Tumkur Road,1,,670.0167504,5600000.0
Maharashtra,Hiranandani Meadows,4,,1982.957286,37000000.0
Chennai,Venkatachalam Nagar,3,,1150.0473550000002,8500000.0
Karwar,Konekar Wada,4,,1569.858713,10000000.0
Surat,Jahangirpura,3,,1500.0,4500000.0
Maharashtra,Marol,2,,1076.6278140000002,23000000.0
Mumbai,Chembur (East),2,,1105.040211,18000000.0
Vadodara,Gotri,2,,650.1950585,2000000.0
Dhanbad,Opp Ramson Apartment,3,,1316.907392,3100000.0
Bhiwadi,Thara,2,,1253.333333,4700000.0
Bangalore,Harlur Road,2,,859.5041322000001,4160000.0
Lalitpur,Chembur (East),2,,968.6057774,17000000.0
Aurangabad,Nageshwarwadi,1,,569.1519636,2000000.0
Sonipat,Kundli,2,,1264.274062,3100000.0
Lalitpur,Thane West,3,,1276.010993,13000000.0
Jaipur,Mansarovar,3,,1774.279616,6650000.0
Raipur,Parmanand Nagar,2,,1076.182385,3800000.0
Bangalore,Rajaji Nagar,3,,1951.14337,25000000.0
Kolkata,Howrah,2,,750.0,3540000.0
Noida,Sector-143 Noida,3,,1348.888889,6070000.0
Raipur,Amlidih,2,,880.0521512,2700000.0
Surat,Palanpur Jakatnaka,2,,924.784217,2250000.0
Chennai,Perumbakkam,2,,1295.230263,6300000.0
Pune,Phase-3 Hinjewadi,2,,1100.016923,6500000.0
Pune,Hinjewadi,3,,699.3865031,7980000.0
Lalitpur,Mira Road,2,,889.6349140000001,8480000.0
Kolkata,Rajarhat,2,,861.2590041000001,2750000.0
Bangalore,Nagarbhavi,2,,1154.142582,5990000.0
Pune,Kondhwa Budruk,1,,595.0234403,3300000.0
Lalitpur,Mulund,1,,583.0223881000001,7500000.0
Kolkata,Serampore,3,,1562.5,4000000.0
Lalitpur,Taloja,2,,1030.057413,6100000.0
Raigad,kalamboli,1,,655.0883607999999,4300000.0
Kollam,Thahamukk,3,,1200.0,4200000.0
Pune,Bavdhan,3,,1245.169601,8700000.0
Bangalore,8th Phase JP Nagar,2,,1050.110538,5700000.0
Maharashtra,Anjurdive,2,,613.034047,6500000.0
Faridabad,Sector 84 Faridabad,2,,1099.974944,4390000.0
Vadodara,Atladra,2,,1100.244499,2700000.0
Indore,Mahalakshmi Nagar,3,,1549.123522,3800000.0
Mumbai,Goregaon (East),3,,1160.513527,32000000.0
Tirupati,Abhaya Kshethram,2,,850.1259446,2700000.0
Bangalore,Vijinapura,2,,1289.740699,5720000.0
Maharashtra,Vile Parle (East),3,,1177.502192,47000000.0
Jaipur,Jagatpura,3,,1200.0,2700000.0
Jodhpur,Pal Gaon,3,,1530.456076,5000000.0
Bangalore,B.Narayanapura,3,,1584.047708,8500000.0
Chennai,Kathirvedu,2,,1019.830028,5400000.0
Chennai,Madhavaram,2,,991.1111111,4460000.0
Bangalore,Whitefield,2,,1320.052802,11000000.0
Kolhapur,Bondare Nagar,1,,521.0800568,2200000.0
Dahod,pushti nagar,3,,1299.714063,5000000.0
Kolkata,Bhawanipore,4,,2570.914389,30000000.0
Noida,Sector-107 Noida,3,,2010.882423,17000000.0
Chennai,Senneer Kuppam,2,,1028.221396,4700000.0
Mohali,Sector-82 Mohali,3,,2580.423189,15000000.0
Lalitpur,Sector 12 Kharghar,3,,1690.5330149999998,17000000.0
Bangalore,Rajarajeshwari Nagar,2,,1034.879264,5400000.0
Lalitpur,Ghatkopar West,4,,2614.676292,46000000.0
Bangalore,Kanakpura Road,3,,1715.039578,13000000.0
Chandigarh,Zirakpur,3,,2249.778565,7620000.0
Mohali,Sector-82 Mohali,3,,2492.331288,13000000.0
Chandigarh,Zirakpur,4,,2174.543346,7500000.0
Ratnagiri,Chiplun,2,,1000.0,2200000.0
Ratnagiri,Dapoli,2,,900.1636661,3300000.0
Rudrapur,Bhurarani Road,4,,2460.755197,5800000.0
Bangalore,Harsha Layout,1,,450.0926661,1700000.0
Bangalore,Doddakannelli,2,,1200.138145,6950000.0
Jaipur,Panchsheel Colony,3,,2008.398758,11000000.0
Lalitpur,Neral,1,,626.9230769,1630000.0
Bangalore,Ananth Nagar,2,,949.70102,2700000.0
Bhavnagar,Sanskar mandal,2,,1000.0,2500000.0
Lalitpur,Kharghar,2,,1110.072447,9500000.0
Bangalore,Jalahalli,2,,1182.033097,7000000.0
Hubli,Akshay Park,3,,1100.041511,2650000.0
Pune,Hinjewadi Phase 1,3,,1650.165017,10000000.0
Noida,Sector-48 Noida,3,,1400.070004,8000000.0
Noida,Sector-79 Noida,3,,1654.881902,11000000.0
Kolkata,Kestopur,2,,890.116636,2900000.0
Dehradun,Mdda Colony,2,,581.2545411,2400000.0
Faridabad,Sector 88 Faridabad,2,,1273.154187,4880000.0
Dharuhera,Sector - 1 Dharuhera,3,,1511.783015,3400000.0
Faridabad,Sector 77 Faridabad,2,,1343.232044,3890000.0
Bangalore,RMV Extension Stage 2,2,,1100.244499,4500000.0
Lalitpur,Wadala East,2,,1335.05407,30000000.0
Noida,Sector-143 Noida,3,,1695.081325,8650000.0
Kochi,Kathrikadavu,3,,1725.0530789999998,13000000.0
Mumbai,Sector 15 Kharghar,2,,1105.583195,12000000.0
Bangalore,JP Nagar,2,,1260.109084,6700000.0
Lucknow,Gomti Nagar Extension,3,,1575.216592,6000000.0
Lalitpur,Deonar,2,,850.0258704,23000000.0
Ghaziabad,Raj Nagar Extension,2,,950.0378501,2510000.0
Ghaziabad,Ramprastha Greens,3,,1723.0576440000002,11000000.0
Kochi,Palarivattom,3,,1540.28436,7800000.0
Lalitpur,Balkum,3,,1168.133323,15000000.0
Ajmer,"Braham Puri, Opposite GRP Ground",4,,1092.804304,6500000.0
Rajkot,Kalavad Road,3,,800.0,6300000.0
Maharashtra,Ghodbunder Road,2,,1138.014528,9400000.0
Lalitpur,Mira Road,2,,974.0877842,9210000.0
Bangalore,Yelahanka,3,,1180.040459,3500000.0
Jaipur,Vaishali Nagar,3,,2257.017915,16000000.0
Bhubaneswar,Phulnakhara,3,,1536.0,5760000.0
Kolkata,Sodepur,2,,876.1682242999999,3000000.0
Maharashtra,Manpada,3,,1429.4466,14000000.0
Gurgaon,Sector-84 Gurgaon,2,,1181.035937,7000000.0
Noida,Sector-61 Noida,3,,1593.723183,13000000.0
Maharashtra,Kolshet Industrial Area,3,,1050.0,21000000.0
Mumbai,Ghodbunder Road,2,,1000.0,9700000.0
Bangalore,RMV Extension,3,,1686.340641,6000000.0
Pune,Hadapsar,3,,2040.081603,17000000.0
Dehradun,Malsi,2,,1550.034192,6800000.0
Kolkata,Sonarpur,2,,800.0,2000000.0
Coimbatore,Saibaba Colony,2,,1240.0,6200000.0
Ernakulam,Irumpanam,1,,719.2088702000001,2400000.0
Aurangabad,Akashwani Chowk,3,,743.2818754,6500000.0
Pune,Wagholi,2,,1050.044683,4700000.0
Bangalore,Harlur,2,,1358.042156,9600000.0
Chandigarh,Zirakpur,3,,1350.016464,4100000.0
Bangalore,Tumkur Road,3,,1383.84755,6100000.0
Nagpur,Kotwal Nagar,3,,781.2057741,5520000.0
Chennai,Nesapakkam,2,,745.0771687000001,4200000.0
Patna,New Patliputra Colony,2,,1200.20429,4700000.0
Jaipur,Ajmer Road,1,,308.6070215,1090000.0
Chandigarh,Zirakpur,3,,1377.245509,3679999.9999999995
Gurgaon,Sector-65 Gurgaon,3,,3369.5652170000003,31000000.0
Bangalore,Belathur,3,,1720.183486,7500000.0
Kolkata,Nayabad,3,,1000.0,3500000.0
Bangalore,OMBR Layout,3,,1396.1922029999998,7700000.0
Indore,Navlakha,2,,850.0303582,2800000.0
Raipur,Naya Raipur,4,,2453.125,7850000.0
Mumbai,Ghodbunder Road,2,,489.8904427,11000000.0
Bangalore,Horamavu,2,,1114.206128,4000000.0
Chandigarh,Zirakpur,2,,1156.1928,3790000.0
Mumbai,Sector-35G Kharghar,2,,1075.032909,9800000.0
Lalitpur,Sector 21 Kharghar,2,,865.0519031,8000000.0
Maharashtra,Chembur,2,,742.4775302999999,19000000.0
Lalitpur,Koperkhairane,2,,1207.632236,15000000.0
Ranchi,Morabadi,3,,1200.068575,7000000.0
Valsad,Tithal,5,,3000.750188,8000000.0
Noida,Sector-137 Noida,3,,1660.280971,6500000.0
Jamshedpur,Mango,2,,946.8114731,3400000.0
Bangalore,Sunkalpalya,1,,502.0673361,2550000.0
Vadodara,Pratap Nagar,2,,650.0171057,1900000.0
Bangalore,K Channasandra,2,,1149.73994,4200000.0
Pune,Pimple Nilakh,5,,6005.605232,45000000.0
Indore,Old Palasia,2,,860.0727754000001,2600000.0
Mumbai,Sector-20 Roadpali,2,,1090.08327,7200000.0
Mumbai,Taloja,1,,675.024108,4200000.0
Bangalore,Gubbalala,3,,1498.067743,6590000.000000001
Jalandhar,Pholriwal,3,,1880.288311,6000000.0
Aurangabad,N2 Cidco,2,,1350.135014,4500000.0
Bangalore,Nagarbhavi,2,,1050.0,4620000.0
Surat,Vesu,4,,3809.52381,24000000.0
Kolkata,Garia,1,,724.0323030000001,2600000.0
Maharashtra,Kanjur Marg (East),2,,996.0820772,15000000.0
Jaipur,Nirman Nagar,3,,1733.102253,6000000.0
Jaipur,Jagatpura,3,,1493.333333,4480000.0
Indore,Nipania,2,,1362.15576,4600000.0
Pune,Ganga Nagar,1,,580.0158186000001,2200000.0
Bangalore,Cooke Town,4,,4099.888185,55000000.0
Kolkata,E M Bypass,3,,1364.02387,9600000.0
Bangalore,Margondanahalli,3,,1731.078905,8600000.0
Ghaziabad,Siddhartha Vihar,1,,538.2131324,2000000.0
Noida,Sector-78 Noida,3,,1390.076989,6500000.0
Chennai,Vandalur Kelambakkam Road,1,,602.8732683,2350000.0
Chennai,Potheri,3,,1124.96943,4600000.0
Ghaziabad,NH-24 Highway,2,,1093.141659,3650000.0
Bangalore,Yelahanka,2,,1114.827202,6000000.0
Bangalore,Akshaya Vana,3,,1285.046729,5500000.0
Kolkata,Chak Garia,4,,2565.833896,19000000.0
Surat,Parley Point,1,,650.1950585,2000000.0
Panchkula,Peer Muchalla,3,,2300.613497,6000000.0
Lalitpur,Pokhran-2,3,,952.0182787999998,20000000.0
Lalitpur,Kharghar,3,,1500.053573,14000000.0
Bangalore,Bharathi Nagar,3,,1739.1304350000005,8800000.0
Chennai,Pozhichallur,2,,610.2564103,2380000.0
Lalitpur,Malad (East),3,,1250.0,14000000.0
Lalitpur,Manpada,2,,1158.301158,15000000.0
Kolkata,Garia,2,,900.2520706,2500000.0
Faridabad,Sector 86 Faridabad,3,,1646.22337,5100000.0
Gurgaon,Sector-109 Gurgaon,3,,1690.617075,12000000.0
Mumbai,Mulund (West),2,,711.0352673,10000000.0
Chennai,Hastinapuram,2,,750.0506791,3700000.0
Kolkata,Sector V - Salt Lake,2,,969.0816797,4200000.0
Palghar,Boisar,1,,635.2087114,1400000.0
Mumbai,Kolshet Road,1,,471.6517034,7670000.0
Lalitpur,Kolshet Road,2,,472.0207963,6900000.0
Lucknow,Jankipuram Extension,1,,613.3333332999999,1839999.9999999998
Mumbai,Sector 17 Ulwe,2,,1110.03861,9200000.0
Pune,Mahalunge,2,,1286.967826,7920000.0
Mangalore,Pumpwell,3,,1587.301587,7200000.0
Noida,Sector-44 Noida,2,,1200.141193,6800000.0
Nagapattinam,Mayiladuthurai,2,,750.0669703,2800000.0
Pune,Tathawade,3,,1300.0,7800000.0
Pune,Punawale,2,,868.0555555999999,4000000.0
Chennai,Mambakkam,1,,596.8992248,2310000.0
Surat,PAL,3,,1815.076292,7970000.0
Bangalore,Kalena Agrahara,2,,1445.0867050000002,13000000.0
Panchkula,Mdc Secto-5,3,,1450.163399,7100000.0
Lalitpur,Kapurbawadi,3,,1476.31983,25000000.0
Noida,Sector-107 Noida,2,,1348.558999,7440000.000000001
Kolkata,Makardaha,3,,833.0177963,2200000.0
Mumbai,Sector-11 Ghansoli,2,,1115.03438,12000000.0
Maharashtra,Dhokali,1,,549.9699235,6400000.0
Bangalore,Banashankari,3,,1860.307796,11000000.0
Jaipur,Jhotwara,3,,1662.561576,5400000.0
Lucknow,Gomti Nagar Extension,3,,1610.0,6440000.000000001
Pune,Adarsh Nagar,2,,1152.073733,12000000.0
Panchkula,Sector-20 Panchkula,3,,2000.0,5990000.0
Pune,Chikhali,2,,890.0649507000002,3700000.0
Bangalore,Frazer Town,3,,1200.120012,8000000.0
Bangalore,Yarandahalli,2,,1115.1379980000002,4000000.0
Mumbai,SV Patel Nagar,3,,1908.093497,36000000.0
Chandigarh,Zirakpur,2,,1194.947081,3500000.0
Mumbai,Sector 17 Ulwe,1,,620.0770907000001,3700000.0
Pune,Baner,5,,5600.244374,55000000.0
Bangalore,Anjanapura,3,,1350.256549,5000000.0
Faridabad,Sector 81 Faridabad,3,,1938.817693,9380000.0
Bangalore,Whitefield,2,,1304.8016699999998,10000000.0
Gurgaon,Sector-65 Gurgaon,5,,5555.555556,55000000.0
Indore,Ring Road,3,,1453.8461539999998,3779999.9999999995
Lalitpur,Marol,3,,1722.222222,31000000.0
Bhiwadi,Tapukara,1,,484.8936964,1300000.0
Gurgaon,Sector-70 Gurgaon,1,,315.0,1260000.0
Lalitpur,Mira Road East,1,,690.0025182999999,5480000.0
Bangalore,Attibele,2,,800.0,2800000.0
Bangalore,Immadihalli,2,,1167.7814939999998,4190000.0
Maharashtra,Mulund (West),3,,1600.0,28000000.0
Pune,Wakad,2,,1150.121065,7600000.0
Chennai,Mappedu,2,,910.5263158,3460000.0
Ghaziabad,Bhopura,2,,963.5316699,2510000.0
Coimbatore,Anupperpalayam,3,,2960.0,37000000.0
Chandigarh,Sector-48 Chandigarh,4,,2285.714286,10000000.0
Surat,Varachha,2,,750.0750075,2500000.0
Pune,Kondhwa,3,,2118.644068,13000000.0
Latur,Saubhagya Nagar,3,,1250.0,3100000.0
Pune,Kharadi,3,,1378.755365,7709999.999999999
Chennai,"ICF Colony Extn, Ambattur",2,,803.1301482999999,3900000.0
Maharashtra,Mira Road East,3,,1293.81322,11000000.0
Chennai,Sholinganallur,1,,580.0704371,2800000.0
Kolkata,Maheshtala,3,,1524.489134,4700000.0
Bangalore,Suraksha Nagar,3,,1519.949335,9600000.0
Noida,Sector-100 Noida,2,,1205.061257,6000000.0
Bangalore,Vyalikaval HBCS Layout,3,,1520.064856,7500000.0
Kolkata,Bablatala,3,,1659.344373,9820000.0
Chennai,Kovilambakkam,3,,1434.907383,11000000.0
Kochi,Vennala,3,,1500.0,4500000.0
Coimbatore,Podanur,2,,1169.977925,5300000.0
Ghaziabad,Raj Nagar Extension,2,,998.1167608,3180000.0
Durgapur,Bidhannagar,2,,850.1594049,2400000.0
Bangalore,Suraksha Nagar,3,,1549.96353,8500000.0
Lalitpur,Ghodbunder Road,3,,1672.6711269999998,13000000.0
Bhopal,Airport Road,3,,1350.135014,4500000.0
Lalitpur,Adharwadi,1,,607.0826307,3600000.0
Bangalore,Electronics City Phase 1,1,,613.5649602999999,3320000.0000000005
Noida,Sector-151 Noida,2,,850.1118567999999,3800000.0
Chennai,Poonamallee,3,,1385.207354,6480000.0
Mumbai,Thane West,1,,704.9534731000001,7500000.0
Lalitpur,Mulund (West),2,,1165.660998,17000000.0
Kolkata,Tangra,3,,1703.919014,17000000.0
Jaipur,Adarsh Nagar,3,,1925.070339,13000000.0
Haridwar,Jwalapur,2,,916.6934706,2850000.0
Noida,Sector-50 Noida,3,,1722.0595829999995,10000000.0
Kolkata,New Town,4,,2155.172414,13000000.0
Pune,Wagholi,1,,679.9736784,3100000.0
Bangalore,Hulimavu,3,,1680.2067949999998,9100000.0
Kolkata,Barasat,2,,1221.581269,3600000.0
Pune,Tukaram Nagar,2,,1119.886832,9500000.0
Lalitpur,Tagore Nagar,2,,604.1734443,13000000.0
Chandigarh,Sector-41 Chandigarh,2,,550.041851,4600000.0
Bangalore,Banashankari,2,,984.9086577,6200000.0
Kolkata,Action Area 1D,3,,1250.0,6200000.0
Vadodara,Elora Park,2,,1104.875482,3150000.0
Haridwar,Kankhal,2,,792.1837866000001,3000000.0
Kolkata,Rajarhat,3,,1380.1615800000002,6150000.0
Gurgaon,Sector-84 Gurgaon,3,,1725.394897,7100000.0
Mumbai,Waghbil,2,,726.0193605000001,9900000.0
Lucknow,"Mansarovar Yojna, Kanpur Road",2,,1100.151745,5800000.0
Pune,Hinjewadi,2,,1003.08642,5200000.0
Mohali,Kharar,2,,450.0818331,1100000.0
Bangalore,Thubarahalli,3,,2165.127021,15000000.0
Lalitpur,Goregaon (West),2,,865.0519031,13000000.0
Lalitpur,Ulwe,2,,1050.052503,9000000.0
Bangalore,Pai Layout,2,,1070.234114,4800000.0
Vadodara,ISKCON Temple,6,,2500.0,6000000.0
Bangalore,Bhuvaneswari Nagar,2,,1101.141925,5400000.0
Asansol,upper chelidanga,2,,1079.136691,3600000.0
Bangalore,Sarjapur Road,2,,1269.971323,6200000.0
Ghaziabad,Raj Nagar Extension,3,,1177.163037,4000000.0
Visakhapatnam,Yendada,2,,1150.1880119999998,5200000.0
Patna,Zero Mile,3,,1300.0,2860000.0
Maharashtra,Kolshet Road,2,,901.9040196,8100000.0
Lalitpur,Tilak Nagar,2,,1106.19469,16000000.0
Nagpur,Swawlambi Nagar,2,,1215.180408,6500000.0
Lucknow,Spring Greens,3,,1640.146879,6700000.0
Lalitpur,Anjurdive,1,,550.0056122999999,4900000.0
Udaipur,Sobhagpura,3,,1900.09194,6200000.0
Lalitpur,Mira Road,2,,1029.62963,8340000.000000001
Chandigarh,Zirakpur,3,,1799.034664,4100000.0
Bangalore,EPIP Zone,3,,1470.588235,10000000.0
Ghaziabad,Crossing Republik,2,,1270.491803,3100000.0
Noida,Sector-137 Noida,3,,1695.274423,8000000.0
Bangalore,Nagarbhavi,2,,959.5238095,4029999.9999999995
Kanpur,Ratan Lal Nagar,3,,1205.545509,6000000.0
Lalitpur,Goregaon (West),4,,1200.030001,32000000.0
Mumbai,Vasant Vihar,1,,620.0317965,7800000.0
Lalitpur,DN Nagar,2,,899.9887501000001,24000000.0
Lalitpur,Pipla,2,,826.3527281,3650000.0
Pune,Bhawani Peth,2,,750.0604887000001,6200000.0
Chennai,Siruseri,2,,1000.0,5000000.0
Noida,Noida Extension,3,,1285.275217,4600000.0
Pune,Baner,3,,1625.840017,15000000.0
Lalitpur,Andheri (East),1,,442.2560958000001,15000000.0
Guntur,Gorantla,2,,1200.12184,3940000.0
Lalitpur,Sector-35G Kharghar,2,,1064.9030380000002,9500000.0
Mohali,Sector-67 Mohali,3,,1480.129765,7300000.0
Lalitpur,Matunga West,2,,763.5467980000001,31000000.0
Mumbai,Vile Parle (West),4,,3000.063159,95000000.0
Bangalore,7th Phase JP Nagar,3,,1888.667992,19000000.0
Faridabad,Sector 86 Faridabad,3,,950.2125076,3130000.0
Pune,Ravet,1,,642.0947298,3850000.0
Maharashtra,Hiranandani Estate,2,,766.2144499,17000000.0
Vadodara,Manjalpur,2,,650.0847937000001,2300000.0
Surat,Rundh Magdalla,3,,1601.88457,6800000.0
Vadodara,Bajwa,1,,708.1038552,1800000.0
Kolkata,E M Bypass,4,,2606.202763,20000000.0
Surat,Palanpur,1,,760.8366172,2510000.0
Noida,sector-121 Noida,3,,1424.0,7120000.0
Mangalore,Kadri,4,,3846.153846,25000000.0
Bangalore,Kudlu,2,,1030.078286,7500000.0
Noida,Sector-99 Noida,1,,775.0952986000001,3050000.0
Mumbai,Sector-15A New Panvel,2,,850.043592,7800000.0
Lalitpur,kavesar,2,,1200.0,12000000.0
Lalitpur,Byculla East,1,,680.0,17000000.0
Pune,Dhanori,2,,1049.957663,6200000.0
Jaipur,Mansarovar,3,,1290.084777,3500000.0
Bangalore,Konanakunte,3,,1588.077205,13000000.0
Surat,Vesu,2,,1309.255079,5800000.0
Mumbai,Naigaon (East),1,,610.0040667000001,3000000.0
Bhopal,Katara Hills,2,,606.2992126,1540000.0
Mumbai,Vile Parle (West),3,,1733.3333329999998,52000000.0
Pune,Dahanukar Colony,4,,1760.0,22000000.0
Mumbai,Balkum,2,,899.9621069,9500000.0
Lalitpur,Sector 10 Kharghar,2,,1125.082727,8500000.0
Jodhpur,Pali Road,2,,1150.086256,6000000.0
Pune,Kondhwa,2,,962.0169182,5800000.0
Jaipur,Mansarovar Extension,3,,1423.810966,4700000.0
Mohali,Sector-85 Mohali,3,,2250.255711,6600000.0
Pune,Handewadi,2,,956.0580989,5200000.0
Lalitpur,Kharghar,1,,700.0,4200000.0
Raigad,Neral,1,,420.8416834,2100000.0
Noida,Noida Extension,2,,1195.028681,5000000.0
Jabalpur,Gwarighat,2,,1385.041551,3500000.0
Ghaziabad,Mehrauli,3,,1377.790025,5000000.0
Bangalore,Ananth Nagar,2,,1250.0,6300000.0
Chennai,Selaiyur,2,,1158.631415,5960000.0
Maharashtra,Bandra Kurla Complex,2,,1300.040346,29000000.0
Pune,Anand Nagar,2,,1150.062353,8300000.0
Kolkata,Narendrapur,2,,838.9932082,4200000.0
Bangalore,Nagappa Reddy Layout,2,,1209.021158,5200000.0
Nagpur,Teka Naka,3,,1250.0,4000000.0
Nagpur,Ashirwad Nagar,2,,950.0542888,3500000.0
